,ID,Default_Status,Loan_amount,Interest,Maturity,Credit_scores,Length,Readability_1,Readability_2,Readability_3,Attitude,Work_Info,Income_Info,Explanation,Guarantee,Thanks,Request,Usage_1,Usage_2,Usage_3,Usage_4,Usage_5,Usage_6,Age,Is_Married,Income_Level,Car,House,Car_Loan,House_Loan
551,552,,0.05432595573440644,0.2,0.2727272727272727,0.35714285714285715,0.25842696629213485,0.23636363636363636,0.1953616280135668,0.3664728361598906,0.3103911343134564,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,1.0,0.4,0.0,0.0,0.0,0.0
552,553,,0.05432595573440644,0.26666666666666666,1.0,0.0,0.04044943820224719,0.01818181818181818,0.07333394444953709,0.11294836825996914,0.6882586021733164,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11904761904761904,0.0,1.0,0.0,1.0,0.0,0.0
553,554,,0.03822937625754527,0.26666666666666666,1.0,0.0,0.06292134831460675,0.05454545454545454,0.15713630946924556,0.09832195665035827,0.2631577008309739,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2,0.0,1.0,0.0,0.0
554,555,,0.01810865191146881,0.2,0.2727272727272727,0.0,0.09662921348314607,0.12727272727272726,0.2566688055733798,0.16878040416558643,0.32258053225803485,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.4,0.0,0.0,0.0,0.0
555,556,,0.05432595573440644,0.13333333333333333,0.09090909090909091,0.3904761904761905,0.029213483146067417,0.03636363636363636,0.1833348611238427,0.044691780748451815,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.047619047619047616,0.0,0.8,1.0,0.0,0.0,0.0
556,557,,0.01006036217303823,0.2,0.18181818181818182,0.43333333333333335,0.19775280898876405,0.2,0.21228343569529748,0.2004109943654772,0.4306218764794412,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.2,0.0,1.0,0.0,0.0
557,558,,0.004024144869215292,0.2,0.2727272727272727,0.3761904761904762,0.04719101123595506,0.03636363636363636,0.13095609130076083,0.07394460396767352,0.3654969909202607,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.2,1.0,0.0,1.0,0.0
558,559,,0.02816901408450704,0.2,0.2727272727272727,0.4095238095238095,0.033707865168539325,0.03636363636363636,0.16666972224768542,0.04956725128498877,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.2,0.0,0.0,0.0,0.0
559,560,,0.01810865191146881,0.26666666666666666,0.09090909090909091,0.4380952380952381,0.09887640449438202,0.10909090909090909,0.21569346411220094,0.08694553370040296,0.5008482896969184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.2,0.0,0.0,0.0,0.0
560,561,,0.03822937625754527,0.2,0.2727272727272727,0.47619047619047616,0.035955056179775284,0.07272727272727272,0.31883765698047484,0.05931819235806267,0.3859648120960032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11904761904761904,1.0,0.6,1.0,1.0,1.0,1.0
561,562,,0.04426559356136821,0.26666666666666666,1.0,0.06666666666666667,0.04269662921348315,0.05454545454545454,0.2115317627646897,0.02518989860230401,0.37828931007613426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.8,1.0,1.0,0.0,0.0
562,563,,0.05432595573440644,0.26666666666666666,1.0,0.08571428571428572,0.15955056179775282,0.12727272727272726,0.16452470437253644,0.2348351316733929,0.2270380597468578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19047619047619047,0.0,0.6,1.0,0.0,1.0,0.0
563,564,,0.01408450704225352,0.2,0.2727272727272727,0.3761904761904762,0.0449438202247191,0.05454545454545454,0.2037033641947016,0.03819112086326563,0.49342091932129456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,1.0,0.8,0.0,0.0,0.0,0.0
564,565,,0.01408450704225352,0.26666666666666666,0.6363636363636364,0.4142857142857143,0.05393258426966292,0.03636363636363636,0.1182876523971033,0.07882007450421047,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6904761904761905,0.0,0.2,0.0,1.0,0.0,0.0
565,566,,0.03822937625754527,0.2,0.2727272727272727,0.3904761904761905,0.03146067415730337,0.01818181818181818,0.0873040608671739,0.10319742718689523,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.2,1.0,1.0,1.0,0.0
566,567,,0.04426559356136821,0.26666666666666666,1.0,0.0,0.0449438202247191,0.05454545454545454,0.2037033641947016,0.07882007450421047,0.4570632781745469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11904761904761904,1.0,0.4,0.0,1.0,0.0,0.0
567,568,,0.05432595573440644,0.4,0.2727272727272727,0.10476190476190476,0.035955056179775284,0.05454545454545454,0.239123659363828,0.06419366289459963,0.2631577008309739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,1.0
568,569,,0.02816901408450704,0.2,0.2727272727272727,0.0,0.04719101123595506,0.07272727272727272,0.26191218260152166,0.08857101557728439,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.0,0.2,0.0,1.0,0.0,1.0
569,570,,0.01408450704225352,0.6,0.2727272727272727,0.4142857142857143,0.04943820224719101,0.05454545454545454,0.18965991383261527,0.09886371893637827,0.2631577008309739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30952380952380953,0.0,0.4,0.0,1.0,0.0,0.0
570,571,,0.0221327967806841,0.26666666666666666,0.6363636363636364,0.4,0.14606741573033707,0.12727272727272726,0.17823815198459989,0.4097574586020871,0.30808702844395486,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.4,0.0,1.0,0.0,0.0
571,572,,0.034205231388329975,0.2,0.2727272727272727,0.4666666666666667,0.0449438202247191,0.07272727272727272,0.27161059675497295,0.06419366289459963,0.37828931007613426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11904761904761904,1.0,0.2,0.0,0.0,0.0,0.0
572,573,,0.06438631790744467,0.2,0.2727272727272727,0.44761904761904764,0.1393258426966292,0.12727272727272726,0.18599321661013843,0.11944932067338751,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23809523809523808,0.0,0.6,1.0,1.0,1.0,1.0
573,574,,0.02012072434607646,0.26666666666666666,0.45454545454545453,0.06190476190476191,0.04269662921348315,0.05454545454545454,0.2115317627646897,0.12513704460131153,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.2,0.0,0.0,0.0,0.0
574,575,,0.026156941649899394,0.13333333333333333,0.09090909090909091,0.34285714285714286,0.07191011235955057,0.05454545454545454,0.14102117517645982,0.0706943227797858,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0,0.4,0.0,1.0,0.0,0.0
575,576,,0.02012072434607646,0.2,0.2727272727272727,0.0,0.06292134831460675,0.07272727272727272,0.20953341277843984,0.06419366289459963,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.2,0.0,0.0,0.0,0.0
576,577,,0.05432595573440644,0.26666666666666666,0.6363636363636364,0.0,0.060674157303370786,0.07272727272727272,0.21569346411220094,0.23738890314043098,0.5263154016619478,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.4,0.0,0.0,0.0,0.0
577,578,,0.01408450704225352,0.26666666666666666,0.45454545454545453,0.0,0.03146067415730337,0.07272727272727272,0.3492162434686956,0.13245025040611694,0.3859648120960032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2619047619047619,0.0,0.2,0.0,0.0,0.0,0.0
578,579,,0.03621730382293763,0.13333333333333333,0.09090909090909091,0.0,0.0651685393258427,0.07272727272727272,0.2037033641947016,0.08857101557728439,0.3508771186518733,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.8,1.0,0.0,0.0,0.0
579,580,,0.05432595573440644,0.2,0.2727272727272727,0.4142857142857143,0.033707865168539325,0.03636363636363636,0.16666972224768542,0.054442721821525715,0.39473673545703564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40476190476190477,0.0,0.6,0.0,1.0,0.0,0.0
580,581,,0.034205231388329975,0.2,0.2727272727272727,0.44761904761904764,0.056179775280898875,0.05454545454545454,0.17187643230360253,0.07394460396767352,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.2,0.0,0.0,0.0,0.0
581,582,,0.01609657947686117,0.2,0.2727272727272727,0.0,0.10337078651685393,0.07272727272727272,0.1383628196901641,0.30258740051261085,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,1.0,1.0,0.0,0.0
582,583,,0.006036217303822937,0.2,0.2727272727272727,0.4,0.038202247191011236,0.05454545454545454,0.22916857640480337,0.11294836825996914,0.40485818548899616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.2,0.0,1.0,0.0,0.0
583,584,,0.026156941649899394,0.13333333333333333,0.09090909090909091,0.5857142857142857,0.035955056179775284,0.03636363636363636,0.1594279952332936,0.11294836825996914,0.40485818548899616,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,1.0,1.0,0.0,0.0
584,585,,0.02414486921529175,0.2,0.2727272727272727,0.0,0.058426966292134834,0.07272727272727272,0.22222018516820974,0.19095589684456038,0.3508769344412985,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38095238095238093,0.0,0.8,0.0,1.0,0.0,0.0
585,586,,0.02012072434607646,0.06666666666666667,0.0,0.22380952380952382,0.056179775280898875,0.03636363636363636,0.11458428820240169,0.09344648611382134,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30952380952380953,0.0,0.2,1.0,1.0,0.0,1.0
586,587,,0.02414486921529175,0.2,0.2727272727272727,0.40476190476190477,0.03146067415730337,0.01818181818181818,0.0873040608671739,0.10319742718689523,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.2,0.0,0.0,0.0,0.0
587,588,,0.03822937625754527,0.2,0.2727272727272727,0.4142857142857143,0.14157303370786517,0.16363636363636364,0.23571363094692455,0.05722866319551366,0.37151680829389694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.4,0.0,0.0,0.0,0.0
588,589,,0.05432595573440644,0.06666666666666667,0.0,0.38571428571428573,0.0449438202247191,0.03636363636363636,0.13579613163443027,0.05931819235806267,0.14035058956594465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5476190476190477,0.0,0.4,1.0,1.0,0.0,1.0
589,590,,0.08651911468812877,0.13333333333333333,0.09090909090909091,0.41904761904761906,0.1303370786516854,0.14545454545454545,0.22564854707122559,0.08613328030901589,0.30808721265452965,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,0.4,0.0,1.0,0.0,1.0
590,591,,0.09255533199195172,0.2,0.2727272727272727,0.4,0.3303370786516854,0.01818181818181818,0.011898432486937392,0.1860804263080234,0.49342091932129456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5238095238095238,0.0,0.2,1.0,1.0,0.0,0.0
591,592,,0.05432595573440644,0.26666666666666666,1.0,0.2761904761904762,0.07191011235955057,0.09090909090909091,0.23505362544687872,0.10807289772343219,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2619047619047619,1.0,0.2,1.0,0.0,1.0,0.0
592,593,,0.008048289738430582,0.2,0.2727272727272727,0.0,0.1348314606741573,0.14545454545454545,0.2189018241818682,0.13740480107475653,0.362731069139755,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.2,1.0,1.0,0.0,0.0
593,594,,0.04225352112676056,0.2,0.2727272727272727,0.3952380952380952,0.04269662921348315,0.07272727272727272,0.282060683839032,0.06419366289459963,0.2631577008309739,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.40476190476190477,0.0,0.2,0.0,1.0,0.0,0.0
594,595,,0.004024144869215292,0.2,0.2727272727272727,0.3333333333333333,0.06292134831460675,0.07272727272727272,0.20953341277843984,0.20070683791763427,0.17942570511202766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21428571428571427,1.0,0.4,1.0,0.0,0.0,0.0
595,596,,0.01408450704225352,0.2,0.2727272727272727,0.41904761904761906,0.04943820224719101,0.0,0.0,0.14220119147919086,0.37828931007613426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.0,0.6,1.0,0.0,0.0,0.0
596,597,,0.034205231388329975,0.2,0.2727272727272727,0.4142857142857143,0.0449438202247191,0.05454545454545454,0.2037033641947016,0.1923489162862597,0.39473673545703564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,1.0,0.6,0.0,0.0,0.0,0.0
597,598,,0.04225352112676056,0.26666666666666666,0.45454545454545453,0.0,0.13258426966292136,0.16363636363636364,0.2499954166284719,0.4006011299156493,0.309210344529038,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.40476190476190477,0.0,0.8,1.0,1.0,0.0,1.0
598,599,,0.11468812877263582,0.2,0.2727272727272727,0.48095238095238096,0.12134831460674157,0.12727272727272726,0.21037675313960952,0.1568276030888017,0.3157894252077435,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21428571428571427,1.0,1.0,1.0,0.0,0.0,0.0
599,600,,0.004024144869215292,0.06666666666666667,0.0,0.22857142857142856,0.03146067415730337,0.03636363636363636,0.1746081217343478,0.13245025040611694,0.5087711865187333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.0,0.0,0.0,0.0
600,601,,0.0221327967806841,0.26666666666666666,1.0,0.06666666666666667,0.0651685393258427,0.05454545454545454,0.15277293977449813,0.22020872006378206,0.33991198418736424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.4,0.0,0.0,0.0,0.0
601,602,,0.02012072434607646,0.2,0.2727272727272727,0.0,0.04044943820224719,0.03636363636363636,0.14666788889907417,0.13245025040611694,0.5087711865187333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30952380952380953,1.0,0.2,0.0,0.0,0.0,0.0
602,603,,0.004024144869215292,0.7333333333333333,0.18181818181818182,0.0,0.056179775280898875,0.03636363636363636,0.11458428820240169,0.23738890314043098,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0,0.2,0.0,0.0,0.0,0.0
603,604,,0.048289738430583505,0.26666666666666666,0.6363636363636364,0.3904761904761905,0.07415730337078652,0.07272727272727272,0.1833348611238427,0.10807289772343219,0.33684193074787655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.4,0.0,0.0,0.0,0.0
604,605,,0.01408450704225352,0.06666666666666667,0.0,0.38571428571428573,0.04943820224719101,0.05454545454545454,0.18965991383261527,0.07394460396767352,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.0,1.0,0.0,0.0,0.0,0.0
605,606,,0.04627766599597586,0.26666666666666666,0.6363636363636364,0.0,0.04044943820224719,0.05454545454545454,0.22000183334861123,0.06906913343113658,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4,0.0,1.0,0.0,0.0
606,607,,0.008048289738430582,0.2,0.2727272727272727,0.40476190476190477,0.058426966292134834,0.05454545454545454,0.16666972224768542,0.17145401469841254,0.16620472794861263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.2,1.0,1.0,0.0,1.0
607,608,,0.008048289738430582,0.2,0.2727272727272727,0.0,0.06292134831460675,0.07272727272727272,0.20953341277843984,0.09344648611382134,0.2631577008309739,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,0.4,0.0,0.0,0.0,0.0
608,609,,0.012072434607645876,0.2,0.2727272727272727,0.35714285714285715,0.060674157303370786,0.0,0.0,0.17145401469841254,0.16620472794861263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19047619047619047,1.0,0.2,1.0,1.0,0.0,0.0
609,610,,0.006036217303822937,0.2,0.18181818181818182,0.40476190476190477,0.060674157303370786,0.07272727272727272,0.21569346411220094,0.09832195665035827,0.5034327640612536,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.4,0.0,1.0,0.0,0.0
610,611,,0.04225352112676056,0.13333333333333333,0.09090909090909091,0.37142857142857144,0.0449438202247191,0.05454545454545454,0.2037033641947016,0.06419366289459963,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.6,0.0,0.0,0.0,0.0
611,612,,0.03219315895372233,0.2,0.2727272727272727,0.41904761904761906,0.03146067415730337,0.0,0.0,0.09344648611382134,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11904761904761904,1.0,0.2,1.0,1.0,0.0,0.0
612,613,,0.13480885311871227,0.2,0.2727272727272727,0.4142857142857143,0.22247191011235956,0.16363636363636364,0.15566963058025485,0.19095589684456038,0.3508769344412985,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4523809523809524,0.0,0.4,1.0,1.0,1.0,1.0
613,614,,0.04426559356136821,0.13333333333333333,0.09090909090909091,0.5333333333333333,0.07640449438202247,0.03636363636363636,0.08943074525621046,0.22995966113685598,0.3552629882271021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0
614,615,,0.0221327967806841,0.2,0.2727272727272727,0.14285714285714285,0.11910112359550562,0.09090909090909091,0.15277293977449813,0.15195213255226475,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.8,0.0,1.0,0.0,1.0
615,616,,0.0221327967806841,0.2,0.2727272727272727,0.4095238095238095,0.04269662921348315,0.03636363636363636,0.14102117517645982,0.15195213255226475,0.1547985933680509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09523809523809523,1.0,0.2,0.0,1.0,0.0,0.0
616,617,,0.06639839034205232,0.2,0.2727272727272727,0.0,0.029213483146067417,0.07272727272727272,0.3666697222476854,0.028440179790191734,0.2631577008309739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.8,1.0,0.0,0.0,0.0
617,618,,0.04426559356136821,0.26666666666666666,1.0,0.0,0.05393258426966292,0.05454545454545454,0.17741314510954256,0.18120495577148646,0.3552629882271021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6428571428571429,0.0,1.0,0.0,0.0,0.0,0.0
618,619,,0.004024144869215292,0.13333333333333333,0.09090909090909091,0.0,0.08314606741573034,0.09090909090909091,0.20834173618113486,0.30258740051261085,0.2631577008309739,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,1.0,0.2,1.0,0.0,1.0,0.0
619,620,,0.02816901408450704,0.2,0.2727272727272727,0.40476190476190477,0.04269662921348315,0.03636363636363636,0.14102117517645982,0.13245025040611694,0.3859648120960032,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2619047619047619,0.0,0.4,0.0,1.0,0.0,0.0
620,621,,0.01810865191146881,0.13333333333333333,0.09090909090909091,0.3952380952380952,0.058426966292134834,0.05454545454545454,0.16666972224768542,0.07882007450421047,0.16620472794861263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5952380952380952,0.0,0.4,0.0,1.0,0.0,1.0
621,622,,0.11468812877263582,0.26666666666666666,0.6363636363636364,0.11904761904761904,0.07640449438202247,0.05454545454545454,0.1341461178843157,0.1407173907761012,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40476190476190477,0.0,1.0,0.0,0.0,0.0,0.0
622,623,,0.04426559356136821,0.2,0.2727272727272727,0.0,0.029213483146067417,0.03636363636363636,0.1833348611238427,0.09344648611382134,0.4306218764794412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11904761904761904,0.0,0.4,0.0,1.0,0.0,1.0
623,624,,0.03822937625754527,0.2,0.2727272727272727,0.4238095238095238,0.03146067415730337,0.07272727272727272,0.3492162434686956,0.05931819235806267,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6904761904761905,0.0,0.2,1.0,1.0,0.0,0.0
624,625,,0.0704225352112676,0.26666666666666666,0.45454545454545453,0.4142857142857143,0.14831460674157304,0.16363636363636364,0.22603355027958566,0.20070683791763427,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.4,0.0,1.0,0.0,1.0
625,626,,0.0020120724346076465,0.26666666666666666,0.45454545454545453,0.4095238095238095,0.1146067415730337,0.09090909090909091,0.1580529837748648,0.21928637854768,0.362731069139755,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.4,0.0,1.0,0.0,1.0
626,627,,0.05432595573440644,0.2,0.2727272727272727,0.34285714285714286,0.30337078651685395,0.21818181818181817,0.15493629113575946,0.28521531891564383,0.3232263745332564,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,1.0,0.6,0.0,0.0,0.0,0.0
627,628,,0.07847082494969819,0.2,0.2727272727272727,0.6095238095238096,0.07191011235955057,0.05454545454545454,0.14102117517645982,0.10319742718689523,0.2631577008309739,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19047619047619047,0.0,0.6,1.0,0.0,1.0,0.0
628,629,,0.012072434607645876,0.13333333333333333,0.09090909090909091,0.0,0.04044943820224719,0.05454545454545454,0.22000183334861123,0.14220119147919086,0.37828931007613426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.6,0.0,1.0,0.0,0.0
629,630,,0.01810865191146881,0.2,0.2727272727272727,0.29523809523809524,0.04044943820224719,0.07272727272727272,0.29333577779814834,0.03494083967537791,0.5087711865187333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.2,0.0,1.0,0.0,1.0
630,631,,0.03822937625754527,0.26666666666666666,1.0,0.06666666666666667,0.12808988764044943,0.12727272727272726,0.20051333761114676,0.3664728361598906,0.4993248682433864,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.023809523809523808,1.0,0.2,0.0,0.0,0.0,0.0
631,632,,0.01609657947686117,0.06666666666666667,0.0,0.3619047619047619,0.04044943820224719,0.01818181818181818,0.07333394444953709,0.11294836825996914,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,1.0,0.8,0.0,0.0,0.0,0.0
632,633,,0.01408450704225352,0.2,0.2727272727272727,0.41904761904761906,0.0696629213483146,0.10909090909090909,0.28946741222843525,0.04712951601672029,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0
633,634,,0.034205231388329975,0.2,0.2727272727272727,0.3238095238095238,0.033707865168539325,0.0,0.0,0.11294836825996914,0.2631577008309739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.8,0.0,1.0,0.0,0.0
634,635,,0.0221327967806841,0.26666666666666666,0.6363636363636364,0.21428571428571427,0.04044943820224719,0.01818181818181818,0.07333394444953709,0.054442721821525715,0.13157866620491218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0,0.2,0.0,0.0,0.0,0.0
635,636,,0.026156941649899394,0.2,0.2727272727272727,0.0,0.08314606741573034,0.09090909090909091,0.20834173618113486,0.16119875495303929,0.2631577008309739,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,1.0,0.4,0.0,0.0,0.0,0.0
